v0, k0, x, y, yaw, km, kf, sf
0.1,1.29291,-0.518584,2.99131,-0.844331,-0.111884,-2.38098,4.45913
0.1,1.29291,0.492403,2.9815,-0.786137,-0.274041,-2.12826,3.96739
0.1,1.29291,0.937419,3.07105,-0.778089,-0.38438,-1.62115,4.17663
0.1,1.29291,1.45647,2.91371,-0.795012,-0.495127,-1.1839,4.32023
0.1,1.29291,2.04732,2.95216,-0.824102,-0.633635,-0.391594,5.38729
0.1,1.29291,-2.49155,3.41991,-0.736992,-0.247541,-1.39196,7.28252
0.1,1.29291,-1.94983,3.51173,-0.724192,-0.210102,-1.52981,6.52598
0.1,1.29291,-1.53446,3.52541,-0.697041,-0.192443,-1.68191,5.97122
0.1,1.29291,-0.917974,3.45931,-0.825523,-0.208467,-1.87158,5.41236
0.1,1.29291,-0.483675,3.58248,-0.814263,-0.232597,-1.85896,5.04944
0.1,1.29291,0.50917,3.45,-0.711391,-0.353152,-1.5282,4.74405
0.1,1.29291,0.928441,3.44291,-0.752915,-0.434821,-1.22646,4.89034
0.1,1.29291,1.43079,3.44757,-0.787673,-0.536682,-0.75862,5.38939
0.1,1.29291,1.96703,3.43138,-0.738041,-0.632648,-0.109316,6.74366
0.1,1.29291,-2.00307,3.99914,-0.75547,-0.356325,-0.930276,8.06872
0.1,1.29291,-1.48155,3.96142,-0.861018,-0.332804,-1.1706,7.12491
0.1,1.29291,-1.01625,3.921,-0.74259,-0.31109,-1.35458,6.30627
0.1,1.29291,-0.525599,3.9843,-0.801028,-0.340727,-1.26493,6.10747
0.1,1.29291,0.459726,3.93276,-0.802424,-0.42257,-1.01875,5.82134
0.1,1.29291,2.00494,-0.0521654,0.0485565,-1.0859,6.61627,2.28507
0.1,1.29291,1.00294,0.49592,-0.000918931,-0.723309,-0.682263,1.15599
0.1,1.29291,1.4706,0.477626,-0.0297668,-0.985494,0.913346,1.6111
0.1,1.29291,1.94035,0.467952,0.0526604,-1.09617,2.05038,2.20918
0.1,1.29291,2.47512,0.444408,0.0421376,-1.12435,1.88548,3.09364
0.1,1.29291,1.00662,0.972392,-0.059929,-0.330898,-2.1954,1.43722
0.1,1.29291,1.51381,0.936099,0.0299111,-0.70846,-0.189887,1.85479
0.1,1.29291,1.98541,1.02457,0.0634038,-0.875528,0.79808,2.46807
0.1,1.29291,2.44287,0.95493,-0.052433,-0.958417,1.15777,3.1693
0.1,1.29291,3.00141,1.06399,-0.070026,-0.962897,1.20091,4.20432
0.1,1.29291,0.972881,1.45124,0.011748,-0.226056,-2.24116,1.89206
0.1,1.29291,1.54547,1.44583,-0.0679977,-0.569488,-0.768462,2.29138
0.1,1.29291,1.99794,1.42624,0.0556052,-0.709193,0.191422,2.73928
0.1,1.29291,2.46553,1.45588,-0.0353077,-0.824787,0.595845,3.28801
0.1,1.29291,2.98415,1.47969,-0.00565595,-0.885505,1.03241,4.28533
0.1,1.29291,-0.563493,1.98866,-0.0479002,-0.498041,-12.5707,2.87262
0.1,1.29291,0.523218,1.97159,-0.0580459,-0.0891928,-3.81409,2.44239
0.1,1.29291,1.03125,2.05826,0.0455192,-0.265978,-1.48182,2.60795
0.1,1.29291,1.55215,1.92435,0.0387834,-0.519157,-0.588872,2.7711
0.1,1.29291,1.93456,1.98526,-0.0360289,-0.603216,-0.230477,3.06399
0.1,1.29291,2.51021,1.9496,-0.0187042,-0.760748,0.519252,3.74497
0.1,1.29291,2.94453,1.97057,0.0628795,-0.804689,0.787358,4.44672
0.1,1.29291,-1.929,2.46454,-0.0327946,0.130639,-2.60581,4.60729
0.1,1.29291,-1.55077,2.47419,0.0726839,0.119625,-3.0705,4.2618
0.1,1.29291,-0.961339,2.48067,0.087576,0.17015,-3.21949,3.62335
0.1,1.29291,-0.488031,2.48594,0.0291736,0.162027,-3.10069,3.26198
0.1,1.29291,0.486318,2.44455,0.054764,-0.103233,-2.20646,2.92884
0.1,1.29291,0.970457,2.4354,0.0246211,-0.256557,-1.53058,2.94118
0.1,1.29291,1.47911,2.45489,0.0683408,-0.411983,-0.802323,3.1556
0.1,1.29291,2.02568,2.41634,0.0295776,-0.5825,-0.15028,3.64647
0.1,1.29291,2.42746,2.4671,0.0568364,-0.661806,0.229537,4.02781
0.1,1.29291,2.98858,2.49812,0.0089994,-0.756224,0.70801,5.18061
0.1,1.29291,-2.48195,2.96019,0.0608924,-0.015357,-1.8558,5.58888
0.1,1.29291,-1.99791,3.02758,0.000712505,0.014906,-1.86688,5.11651
0.1,1.29291,-1.43618,2.95718,-0.0239083,0.0248263,-2.25345,4.54336
0.1,1.29291,-1.03918,2.9495,0.0604599,0.0267093,-2.43251,4.13469
0.1,1.29291,-0.503969,3.01342,-0.0114474,-0.0296833,-2.18027,3.92608
0.1,1.29291,0.48943,2.97586,0.0425417,-0.192825,-1.64293,3.52429
0.1,1.29291,1.04564,2.98773,-0.0681459,-0.311444,-1.10287,3.63867
0.1,1.29291,1.50265,2.92523,0.0407547,-0.429255,-0.641795,3.71431
0.1,1.29291,2.00958,2.98265,0.00763538,-0.559456,-0.13284,4.22026
0.1,1.29291,2.52425,2.97931,0.0783644,-0.650188,0.326111,4.7697
0.1,1.29291,2.93252,2.96915,-0.0527426,-0.7214,0.610666,5.9728
0.1,1.29291,-3.03187,3.47725,0.0363084,-0.159126,-1.28322,6.88444
0.1,1.29291,-2.52942,3.47313,0.0395379,-0.106761,-1.4668,6.10873
0.1,1.29291,-2.01518,3.48106,-0.00170234,-0.0799682,-1.61269,5.51961
0.1,1.29291,-1.43961,3.46852,-0.0263433,-0.0752449,-1.74938,5.00193
0.1,1.29291,-0.987386,3.46184,0.0276766,-0.0799567,-1.75609,4.60681
0.1,1.29291,-0.511869,3.48509,0.024158,-0.12266,-1.60742,4.41624
0.1,1.29291,0.551964,3.47783,-0.0804069,-0.280365,-1.17388,4.25417
0.1,1.29291,0.943566,3.49609,0.0682013,-0.357614,-0.830193,4.23253
0.1,1.29291,1.42388,3.43837,0.00525922,-0.448581,-0.498429,4.39377
0.1,1.29291,2.03127,3.42435,-0.00821477,-0.560517,-0.0503389,4.86527
0.1,1.29291,2.54289,3.47494,0.0857545,-0.640272,0.370415,5.59573
0.1,1.29291,-2.49211,3.95894,0.0228269,-0.203629,-1.14165,6.75386
0.1,1.29291,-1.92975,3.94642,-0.00464891,-0.182118,-1.2756,6.10344
0.1,1.29291,-1.45949,3.97774,-0.0768811,-0.17742,-1.30975,5.67766
0.1,1.29291,-0.979353,3.91331,0.0375065,-0.170886,-1.33411,5.16083
0.1,1.29291,-0.452637,3.92179,0.0180832,-0.209002,-1.2483,4.92156
0.1,1.29291,0.518026,3.94951,-0.0195166,-0.33793,-0.857504,4.86088
0.1,1.29291,0.979805,3.951,-0.000361299,-0.400132,-0.566252,4.93933
0.1,1.29291,1.46253,3.93925,-0.00720813,-0.482237,-0.289728,5.17301
0.1,1.29291,2.00692,3.92438,-0.0219565,-0.567798,0.0605107,5.74337
0.1,1.29291,-2.91807,4.48447,0.0551335,-0.302088,-0.640539,8.30738
0.1,1.29291,-1.46318,4.47639,0.0288949,-0.26892,-0.963485,6.41906
0.1,1.29291,-1.01229,4.50205,0.000259137,-0.272633,-0.854091,6.138
0.1,1.29291,-0.50832,4.47718,0.0828515,-0.297484,-0.833557,5.7547
0.1,1.29291,0.51086,4.4218,-0.0250607,-0.393876,-0.560342,5.64418
0.1,1.29291,1.02836,4.43022,-0.000695503,-0.467692,-0.308043,5.83831
0.1,1.29291,1.54608,4.44712,-0.0144253,-0.536294,0.00585773,6.40124
0.1,1.29291,1.97252,4.41938,0.0109136,-0.599592,0.289572,7.40555
0.1,1.29291,-1.99876,4.95215,0.0187499,-0.351619,-0.448665,8.22479
0.1,1.29291,-1.52042,5.04861,0.0526971,-0.351143,-0.521931,7.52506
0.1,1.29291,-1.0082,5.01372,0.0558413,-0.359503,-0.532845,7.08267
0.1,1.29291,-0.441088,4.92973,-0.0367674,-0.391042,-0.458598,6.96497
0.1,1.29291,0.56286,4.9315,-0.0282214,-0.467268,-0.199746,6.93698
0.1,1.29291,0.943364,4.93835,-0.00182726,-0.510554,-0.0189439,7.27289
0.1,1.29291,-4.0208,-4.92777,0.792796,-0.0291142,2.81253,14.007
0.1,1.29291,0.542924,0.483674,0.732458,0.192096,-1.49097,0.737111
0.1,1.29291,2.08014,0.492089,0.8081,-0.664185,8.71773,2.25806
0.1,1.29291,2.45314,0.436732,0.729017,-1.05111,4.83019,2.86513
0.1,1.29291,0.929792,0.992918,0.83984,-0.260565,0.368224,1.43295
0.1,1.29291,1.45752,0.983331,0.798006,-0.639153,2.03463,1.81055
0.1,1.29291,1.96001,0.937939,0.758916,-0.861245,3.058,2.32312
0.1,1.29291,2.44644,1.00505,0.800837,-0.958074,2.68479,2.94835
0.1,1.29291,0.555341,1.42652,0.806103,0.221061,-2.33085,1.64702
0.1,1.29291,0.974472,1.52991,0.860882,-0.185804,-0.323504,1.85186
0.1,1.29291,1.4503,1.47125,0.863164,-0.497869,0.947996,2.13527
0.1,1.29291,1.97275,1.51759,0.857172,-0.699487,1.44643,2.56004
0.1,1.29291,2.42529,1.45786,0.791098,-0.866139,2.17959,3.17302
0.1,1.29291,2.99812,1.49874,0.805192,-0.903682,2.09771,4.02706
0.1,1.29291,-1.42293,2.00738,0.774595,0.428817,-3.19862,3.34032
0.1,1.29291,-0.978152,1.9234,0.725989,0.385527,-4.34461,2.90401
0.1,1.29291,-0.487567,1.95144,0.801882,0.299451,-4.7867,2.51148
0.1,1.29291,0.515842,1.97221,0.711984,0.0813783,-1.55208,2.17645
0.1,1.29291,0.963887,1.95941,0.819267,-0.167703,-0.459253,2.258
0.1,1.29291,1.48778,1.92661,0.771103,-0.436701,0.442244,2.54736
0.1,1.29291,2.00464,1.93587,0.858761,-0.59992,1.17246,2.97016
0.1,1.29291,2.45633,1.96002,0.86543,-0.736854,1.45655,3.38837
0.1,1.29291,2.9711,1.94925,0.832237,-0.818706,1.74827,4.24565
0.1,1.29291,-1.94242,2.47217,0.781452,0.2164,-2.18883,4.1906
0.1,1.29291,-1.4926,2.52696,0.770702,0.276323,-2.18734,3.66782
0.1,1.29291,-1.07008,2.56405,0.758488,0.242256,-2.31529,3.37947
0.1,1.29291,-0.459456,2.4541,0.724102,0.201928,-2.24083,2.98285
0.1,1.29291,0.524506,2.44826,0.861408,-0.0496923,-1.1609,2.68677
0.1,1.29291,0.982364,2.43635,0.800495,-0.224724,-0.381756,2.7681
0.1,1.29291,1.53438,2.42979,0.792661,-0.41651,0.289123,2.98861
0.1,1.29291,1.94887,2.46107,0.745852,-0.554585,0.711036,3.33315
0.1,1.29291,2.51474,2.49601,0.805765,-0.677479,1.18928,3.88728
0.1,1.29291,3.02196,2.41777,0.834979,-0.765582,1.4852,4.52399
0.1,1.29291,-2.47457,3.00836,0.834596,0.0694466,-1.61659,5.02682
0.1,1.29291,-1.99501,3.02887,0.715099,0.110418,-1.65282,4.51519
0.1,1.29291,-1.46845,2.95142,0.781101,0.138355,-1.73007,4.04082
0.1,1.29291,-0.989112,2.90634,0.810481,0.124928,-1.76285,3.66503
0.1,1.29291,-0.519163,3.01651,0.866778,0.0728662,-1.41888,3.44212
0.1,1.29291,0.511819,2.96464,0.779477,-0.144033,-0.743833,3.24833
0.1,1.29291,0.983876,2.97356,0.797616,-0.307418,-0.197345,3.4509
0.1,1.29291,1.53803,2.91452,0.794594,-0.424276,0.279262,3.48896
0.1,1.29291,2.01936,2.91702,0.789452,-0.530764,0.59242,3.80761
0.1,1.29291,2.51173,3.02584,0.839791,-0.6364,0.995663,4.32921
0.1,1.29291,2.97521,2.96074,0.873712,-0.715961,1.33901,4.96268
0.1,1.29291,-2.98474,3.51248,0.761417,-0.0552633,-1.14253,5.95981
0.1,1.29291,-2.48142,3.50372,0.790849,-0.0258838,-1.25626,5.41708
0.1,1.29291,-1.96896,3.42558,0.825322,0.00573837,-1.2364,4.88342
0.1,1.29291,-1.50407,3.47554,0.816184,0.00124393,-1.30494,4.53554
0.1,1.29291,-0.955287,3.46032,0.707052,-0.0109785,-1.26658,4.17908
0.1,1.29291,-0.447911,3.45766,0.712678,-0.0548884,-1.12025,3.9307
0.1,1.29291,0.459765,3.48694,0.835449,-0.23482,-0.418298,3.91095
0.1,1.29291,1.05908,3.45495,0.755062,-0.335675,-0.107515,3.87838
0.1,1.29291,1.46332,3.46209,0.766756,-0.428163,0.230649,4.05182
0.1,1.29291,1.94749,3.48844,0.771697,-0.525977,0.564044,4.35618
0.1,1.29291,2.4683,3.50567,0.821711,-0.610033,0.844633,4.80805
0.1,1.29291,3.00557,3.51779,0.84237,-0.685527,1.08845,5.59823
0.1,1.29291,-3.50524,3.98721,0.801078,-0.147263,-0.787584,6.90892
0.1,1.29291,-2.97295,3.99642,0.756272,-0.123166,-0.853415,6.38467
0.1,1.29291,-2.46363,3.96986,0.777207,-0.10559,-0.951091,5.84684
0.1,1.29291,-1.98524,3.98831,0.776176,-0.0938049,-0.944328,5.43184
0.1,1.29291,-1.45958,3.96553,0.762617,-0.0944914,-0.940728,5.00592
0.1,1.29291,-0.940172,3.93831,0.747717,-0.111684,-0.905178,4.67065
0.1,1.29291,-0.427623,3.9705,0.727494,-0.161582,-0.755269,4.51163
0.1,1.29291,0.52161,3.95848,0.793648,-0.288315,-0.263875,4.36345
0.1,1.29291,1.05697,3.93575,0.771869,-0.374441,0.0334076,4.48921
0.1,1.29291,1.43153,3.94683,0.762675,-0.440738,0.240667,4.57859
0.1,1.29291,1.99404,3.97687,0.769605,-0.540569,0.619495,5.05039
0.1,1.29291,2.47376,3.99275,0.832213,-0.605111,0.818499,5.46435
0.1,1.29291,-3.99513,4.49484,0.783035,-0.246318,-0.46887,8.20731
0.1,1.29291,-3.512,4.4773,0.873583,-0.201982,-0.563733,7.31635
0.1,1.29291,-3.03614,4.44986,0.863166,-0.183966,-0.647422,6.7878
0.1,1.29291,-2.51792,4.48543,0.796368,-0.18,-0.648439,6.43359
0.1,1.29291,-1.94348,4.42293,0.804186,-0.161836,-0.676271,5.83036
0.1,1.29291,-1.48006,4.47494,0.785967,-0.182113,-0.669771,5.56347
0.1,1.29291,-0.952672,4.44017,0.782037,-0.19887,-0.603943,5.23843
0.1,1.29291,-0.431888,4.50718,0.745239,-0.239591,-0.466456,5.11561
0.1,1.29291,0.541062,4.5204,0.776898,-0.349364,-0.0760623,5.04191
0.1,1.29291,1.00741,4.5249,0.825828,-0.412942,0.171367,5.13761
0.1,1.29291,1.55667,4.42765,0.765507,-0.486488,0.398254,5.33928
0.1,1.29291,1.95646,4.42641,0.736751,-0.544703,0.570818,5.65981
0.1,1.29291,2.51785,4.50308,0.851767,-0.616765,0.872512,6.44133
0.1,1.29291,-3.97264,4.95807,0.820723,-0.302375,-0.265572,8.9454
0.1,1.29291,-3.5175,4.92807,0.842264,-0.268057,-0.36707,8.04198
0.1,1.29291,-2.92739,5.02446,0.778117,-0.264726,-0.407488,7.54247
0.1,1.29291,-2.45739,5.00434,0.753097,-0.250516,-0.451921,6.97579
0.1,1.29291,-1.94919,5.0217,0.747007,-0.249098,-0.450475,6.5495
0.1,1.29291,-1.44828,4.93336,0.774947,-0.246097,-0.43206,6.12795
0.1,1.29291,-1.0197,4.94189,0.815859,-0.268268,-0.365482,5.92848
0.1,1.29291,-0.485843,4.98777,0.778421,-0.311574,-0.227267,5.81421
0.1,1.29291,0.448176,4.92948,0.786656,-0.389477,0.0546725,5.67492
0.1,1.29291,0.970776,4.94751,0.781737,-0.44794,0.252356,5.81452
0.1,1.29291,1.44723,4.92807,0.765152,-0.504858,0.431124,6.11676
0.1,1.29291,2.02108,5.03376,0.863992,-0.571807,0.710441,6.74173
0.1,1.29291,-4.57959,-4.9547,1.58735,-0.108413,1.49957,12.689
0.1,1.29291,0.496583,0.950983,1.5356,0.467903,0.541951,1.15941
0.1,1.29291,2.47118,1.00821,1.6415,-0.808583,6.53265,2.95564
0.1,1.29291,-0.530877,1.51728,1.64587,0.381323,-6.84766,1.93566
0.1,1.29291,0.479854,1.44376,1.55841,0.263274,0.1249,1.68397
0.1,1.29291,0.950658,1.5389,1.55597,-0.153384,1.67255,1.85007
0.1,1.29291,1.42508,1.47997,1.54548,-0.456169,3.01612,2.13414
0.1,1.29291,1.99036,1.4563,1.60681,-0.656013,4.22622,2.58331
0.1,1.29291,2.41509,1.46716,1.56834,-0.819209,3.73232,3.08085
0.1,1.29291,2.93508,1.4646,1.62067,-0.917812,3.36543,3.905
0.1,1.29291,-1.5022,1.98038,1.60116,0.50962,-1.91178,3.1318
0.1,1.29291,-0.98103,1.94756,1.64582,0.544676,-1.67169,2.74263
0.1,1.29291,-0.460455,1.96792,1.5862,0.490093,-1.54224,2.36568
0.1,1.29291,0.488828,2.00665,1.57365,0.0957786,0.167525,2.16391
0.1,1.29291,0.968627,1.97155,1.5624,-0.183312,1.06284,2.26306
0.1,1.29291,1.44156,1.97005,1.63838,-0.417556,1.96119,2.52064
0.1,1.29291,1.94511,2.00099,1.65,-0.622072,2.52946,2.98521
0.1,1.29291,2.4833,2.0243,1.65304,-0.754717,2.48876,3.4316
0.1,1.29291,3.06389,2.00999,1.50712,-0.840568,2.49302,4.21874
0.1,1.29291,-1.99908,2.5194,1.53508,0.280672,-1.36683,3.9135
0.1,1.29291,-1.47275,2.49891,1.61832,0.306552,-1.34938,3.47844
0.1,1.29291,-0.946703,2.45686,1.50396,0.31238,-1.32244,3.08602
0.1,1.29291,-0.491383,2.46744,1.56378,0.233726,-0.944601,2.89265
0.1,1.29291,0.491369,2.4901,1.54242,-0.0322535,0.231869,2.649
0.1,1.29291,0.968515,2.4777,1.62204,-0.224344,0.966292,2.74534
0.1,1.29291,1.44252,2.43281,1.60429,-0.403599,1.55909,2.93241
0.1,1.29291,1.98543,2.47091,1.64758,-0.571912,1.94179,3.29816
0.1,1.29291,2.44412,2.44504,1.58669,-0.686811,2.09598,3.71684
0.1,1.29291,3.02932,2.5121,1.49714,-0.77412,2.11561,4.46197
0.1,1.29291,3.44661,2.51501,1.55368,-0.822253,2.24148,5.42816
0.1,1.29291,-2.45122,3.01144,1.50315,0.132189,-0.983718,4.63248
0.1,1.29291,-1.98592,3.04849,1.60548,0.147344,-0.964624,4.23748
0.1,1.29291,-1.45672,3.01543,1.49571,0.148812,-0.942189,3.89618
0.1,1.29291,-0.992958,2.98681,1.54635,0.137109,-0.7668,3.54926
0.1,1.29291,-0.495803,2.97576,1.56674,0.0696142,-0.499059,3.36459
0.1,1.29291,0.494334,2.96951,1.57748,-0.133574,0.370847,3.14433
0.1,1.29291,1.01427,2.95698,1.52358,-0.302275,0.76876,3.27615
0.1,1.29291,1.51226,2.99549,1.60493,-0.422333,1.31734,3.46829
0.1,1.29291,1.98717,2.92798,1.62299,-0.548403,1.68562,3.80973
0.1,1.29291,2.48334,2.97064,1.62431,-0.649437,2.0583,4.2935
0.1,1.29291,2.99119,2.97042,1.61569,-0.728243,2.07724,4.89051
0.1,1.29291,-2.95541,3.43679,1.52142,0.00664455,-0.729201,5.42454
0.1,1.29291,-2.45285,3.41743,1.59427,0.0308283,-0.674089,4.96747
0.1,1.29291,-1.98277,3.44839,1.49211,0.0446956,-0.732768,4.58795
0.1,1.29291,-1.5022,3.47083,1.5255,0.0368984,-0.629371,4.26869
0.1,1.29291,-0.914802,3.47953,1.60038,0.001222,-0.459291,4.0353
0.1,1.29291,-0.475297,3.48453,1.60455,-0.0531147,-0.182588,3.835
0.1,1.29291,0.483713,3.44223,1.59169,-0.20805,0.454525,3.61977
0.1,1.29291,1.04326,3.42281,1.53205,-0.328577,0.812536,3.7098
0.1,1.29291,1.4901,3.48885,1.58667,-0.437219,1.212,3.96949
0.1,1.29291,1.93847,3.46696,1.56086,-0.536669,1.45169,4.205
0.1,1.29291,2.48877,3.46865,1.53723,-0.623144,1.55001,4.6289
0.1,1.29291,2.99658,3.5185,1.61719,-0.698649,1.85237,5.40387
0.1,1.29291,-3.41218,4.00382,1.53116,-0.0869694,-0.457188,6.18645
0.1,1.29291,-2.94003,4.02981,1.51968,-0.0693221,-0.473539,5.7573
0.1,1.29291,-2.45197,3.94601,1.56641,-0.0541337,-0.465014,5.33735
0.1,1.29291,-1.95388,3.98164,1.54562,-0.0552576,-0.421659,4.99372
0.1,1.29291,-1.44393,3.98661,1.62886,-0.0810738,-0.311188,4.74514
0.1,1.29291,-0.991166,3.95875,1.63308,-0.110267,-0.148987,4.50019
0.1,1.29291,-0.454106,3.96865,1.57212,-0.139215,0.0289963,4.2656
0.1,1.29291,0.538329,3.97239,1.62084,-0.308944,0.677999,4.29646
0.1,1.29291,1.01444,3.95833,1.55607,-0.370852,0.858973,4.30054
0.1,1.29291,1.45855,3.95517,1.55185,-0.450084,1.06915,4.43851
0.1,1.29291,1.99193,4.02786,1.63681,-0.54116,1.38159,4.82247
0.1,1.29291,2.43616,3.96287,1.62598,-0.61143,1.55705,5.19323
0.1,1.29291,3.01194,3.94128,1.49107,-0.683865,1.45815,6.03324
0.1,1.29291,-3.95469,4.56493,1.54061,-0.179309,-0.225237,7.16859
0.1,1.29291,-3.41064,4.52742,1.54283,-0.159098,-0.253795,6.65993
0.1,1.29291,-2.93126,4.54097,1.54146,-0.144365,-0.258311,6.2135
0.1,1.29291,-2.41183,4.53443,1.5422,-0.135185,-0.241747,5.77167
0.1,1.29291,-1.92452,4.45442,1.56734,-0.134211,-0.192026,5.41263
0.1,1.29291,-1.46783,4.46677,1.57139,-0.14379,-0.110839,5.13448
0.1,1.29291,-0.926727,4.45684,1.5821,-0.177597,0.044619,4.91401
0.1,1.29291,-0.469094,4.42755,1.57946,-0.21971,0.195289,4.79681
0.1,1.29291,0.4966,4.47771,1.56208,-0.340997,0.653206,4.80184
0.1,1.29291,0.980461,4.4663,1.56466,-0.402599,0.831398,4.83019
0.1,1.29291,1.5672,4.46793,1.62065,-0.507907,1.29044,5.19176
0.1,1.29291,1.9604,4.44303,1.56251,-0.55147,1.30553,5.43808
0.1,1.29291,2.49658,4.45989,1.57754,-0.618652,1.52668,5.98561
0.1,1.29291,-4.46981,5.08014,1.56083,-0.24697,-0.0413952,8.1525
0.1,1.29291,-3.9219,4.99366,1.57885,-0.220223,-0.0836143,7.47002
0.1,1.29291,-3.45479,4.95386,1.5791,-0.21434,-0.0853279,7.10384
0.1,1.29291,-2.92861,5.05448,1.54676,-0.207935,-0.0797184,6.66359
0.1,1.29291,-2.45397,4.93754,1.57647,-0.198147,-0.060349,6.23421
0.1,1.29291,-1.95627,4.92913,1.57667,-0.201203,-0.01637,5.91304
0.1,1.29291,-1.44164,4.94137,1.5617,-0.218805,0.0705921,5.64383
0.1,1.29291,-0.913223,5.04566,1.56417,-0.259552,0.228293,5.54707
0.1,1.29291,-0.444126,4.93245,1.55556,-0.279232,0.315638,5.29276
0.1,1.29291,0.474471,4.95258,1.55968,-0.379538,0.65164,5.31949
0.1,1.29291,1.05486,4.95445,1.51231,-0.459519,0.908606,5.58039
0.1,1.29291,1.46599,4.94402,1.59217,-0.504863,1.09176,5.76381
0.1,1.29291,1.99172,4.94263,1.52085,-0.559977,1.16709,6.06015
0.1,1.29291,2.48515,4.94169,1.56146,-0.618449,1.32314,6.66287
0.1,1.29291,0.535413,1.01958,2.32321,1.38843,11.9696,1.32832
0.1,1.29291,2.48299,0.958301,2.39949,-0.279391,13.5048,3.50784
0.1,1.29291,-0.978122,1.50871,2.29423,0.767912,-1.57374,2.43691
0.1,1.29291,-0.472498,1.49647,2.28605,0.827443,-0.69478,1.95781
0.1,1.29291,0.468693,1.46203,2.38077,0.265662,2.64579,1.79619
0.1,1.29291,0.958451,1.49557,2.34897,0.337415,8.1069,1.94396
0.1,1.29291,1.49069,1.49601,2.35572,0.182389,11.8582,2.416
0.1,1.29291,2.08156,1.48207,2.30795,-0.30583,10.23,3.0073
0.1,1.29291,2.45103,1.50346,2.43365,-0.681059,7.31651,3.44941
0.1,1.29291,-1.46848,1.93308,2.38536,0.501509,-0.792652,3.09306
0.1,1.29291,-0.942054,1.97373,2.29527,0.530702,-0.524432,2.68446
0.1,1.29291,-0.468746,1.92967,2.33462,0.495086,-0.0320151,2.35939
0.1,1.29291,0.462552,1.93969,2.41813,0.0962969,1.86949,2.18662
0.1,1.29291,1.00733,2.024,2.39541,-0.22705,3.434,2.48185
0.1,1.29291,1.51035,1.9562,2.33911,-0.421556,4.89651,2.76468
0.1,1.29291,1.9407,1.96785,2.39495,-0.534306,5.12108,3.1238
0.1,1.29291,2.54122,2.05997,2.32978,-0.763383,4.17585,3.69585
0.1,1.29291,2.95065,1.91928,2.38345,-0.858428,3.69996,4.44253
0.1,1.29291,-1.97461,2.54729,2.27241,0.276307,-0.458243,3.8454
0.1,1.29291,-1.42328,2.46331,2.38859,0.308487,-0.293913,3.42014
0.1,1.29291,-0.994365,2.52643,2.28643,0.287191,-0.0876912,3.12871
0.1,1.29291,-0.487509,2.43983,2.35043,0.242515,0.384333,2.84851
0.1,1.29291,0.492796,2.42814,2.36539,-0.0497866,1.75266,2.72157
0.1,1.29291,0.969366,2.47273,2.41826,-0.246354,2.27881,2.81862
0.1,1.29291,1.50562,2.46506,2.31981,-0.445239,2.82322,3.14541
0.1,1.29291,1.95684,2.48767,2.4312,-0.581197,3.38779,3.48187
0.1,1.29291,2.47587,2.44479,2.35216,-0.716407,3.2497,3.95378
0.1,1.29291,3.04716,2.48012,2.35435,-0.813002,3.2208,5.00985
0.1,1.29291,-2.46785,3.07536,2.31116,0.111316,-0.204436,4.59636
0.1,1.29291,-1.94952,2.95026,2.29777,0.146692,-0.176892,4.14025
0.1,1.29291,-1.45218,2.97768,2.32361,0.124183,0.0392233,3.8927
0.1,1.29291,-0.995383,2.90098,2.35347,0.138562,0.254872,3.51715
0.1,1.29291,-0.504686,2.94955,2.36765,0.0732659,0.62098,3.29911
0.1,1.29291,0.493241,2.91551,2.33829,-0.151352,1.57125,3.19103
0.1,1.29291,1.00949,2.97291,2.31629,-0.302834,2.02921,3.33955
0.1,1.29291,1.54136,2.94945,2.41839,-0.453056,2.51536,3.56378
0.1,1.29291,1.96116,2.97498,2.41922,-0.566352,2.62762,3.85949
0.1,1.29291,2.4731,2.97364,2.37504,-0.670801,2.76029,4.36248
0.1,1.29291,2.96647,2.92089,2.34847,-0.754707,2.79478,5.02639
0.1,1.29291,-3.06422,3.47463,2.33977,0.0147894,-0.0413506,5.27975
0.1,1.29291,-2.49653,3.4189,2.34838,0.0409447,-0.00108065,4.82949
0.1,1.29291,-2.02771,3.43695,2.3572,0.0444045,0.105877,4.50075
0.1,1.29291,-1.50238,3.4416,2.34994,0.0295936,0.273505,4.22181
0.1,1.29291,-1.03169,3.52151,2.38073,-0.00623009,0.507133,3.99152
0.1,1.29291,-0.462631,3.47873,2.32228,-0.0647298,0.807303,3.82788
0.1,1.29291,0.482939,3.46586,2.40011,-0.243199,1.60393,3.7841
0.1,1.29291,1.05144,3.44517,2.29058,-0.351555,1.77799,3.7929
0.1,1.29291,1.50218,3.49045,2.30858,-0.453359,2.11462,4.11154
0.1,1.29291,2.0235,3.55071,2.29893,-0.560836,2.29333,4.42301
0.1,1.29291,2.43854,3.44316,2.40508,-0.640648,2.56515,4.78851
0.1,1.29291,2.96402,3.49046,2.43035,-0.716655,2.582,5.58356
0.1,1.29291,3.48857,3.45586,2.28623,-0.777717,2.39371,7.2692
0.1,1.29291,-3.48117,4.08588,2.341,-0.082099,0.127545,5.98775
0.1,1.29291,-2.9709,4.07419,2.33532,-0.0735735,0.17594,5.63675
0.1,1.29291,-2.43762,3.9321,2.34968,-0.0486596,0.213701,5.1705
0.1,1.29291,-1.93992,3.92278,2.35067,-0.0539207,0.308424,4.87442
