v0, k0, x, y, yaw, km, kf, sf
0.1,-1.70709,3.50071,-4.58942,-1.53596,0.313621,-46.1889,5.91996
0.1,-1.70709,0.972495,-3.97619,-1.52909,0.0704787,0.191166,4.61789
0.1,-1.70709,1.05892,-4.96814,-1.0517,0.307849,0.520813,5.605
0.1,-1.70709,2.56785,-4.94877,-0.968,1.01196,-1.90533,5.85023
0.1,-1.70709,3.0573,-5.01609,-1.056,1.34922,-4.359,6.07303
0.1,-1.70709,1.42969,-4.50943,-1.05,0.561912,1.2243,5.24033
0.1,-1.70709,2.56047,-4.48363,-1.05238,1.19457,-2.50216,5.36394
0.1,-1.70709,3.53546,-4.46666,-0.91486,1.82236,-8.59685,5.98431
0.1,-1.70709,2.93301,-3.4948,-0.961578,0.622368,-1.25368,19.0932
0.1,-1.70709,4.97356,-3.50513,-0.952,1.01627,-133.45,6.0671
0.1,-1.70709,2.03969,-2.45137,-0.944,6.67851,34.6905,3.32535
0.1,-1.70709,3.4212,-2.49546,-0.955632,0.801654,-2.11764,19.1466
0.1,-1.70709,3.45343,-2.02559,-0.968274,0.879862,-2.70797,19.3605
0.1,-1.70709,3.44447,-1.45275,-0.948639,0.962915,-3.65334,19.5338
0.1,-1.70709,4.05398,-5.03376,-0.407363,0.723121,-1.17333,15.232
0.1,-1.70709,2.56066,-4.53041,-0.499481,1.32386,-0.277194,5.47064
0.1,-1.70709,3.98031,-4.59227,-0.423916,0.738347,-1.19867,15.5419
0.1,-1.70709,3.46777,-4.06002,-0.419123,0.683749,-1.05111,16.4095
0.1,-1.70709,4.06517,-3.97117,-0.377297,0.782867,-1.40229,15.9507
0.1,-1.70709,3.94949,-3.47226,-0.42868,0.791484,-1.47415,16.4897
0.1,-1.70709,3.04303,-3.05707,-0.441117,0.696896,-1.14665,17.5378
0.1,-1.70709,4.06275,-2.938,-0.395967,0.864571,-1.88114,16.7517
0.1,-1.70709,2.44936,-2.58501,-0.437659,0.644058,-1.04194,18.3729
0.1,-1.70709,3.45814,-2.48968,-0.387151,0.836664,-1.69444,17.3736
0.1,-1.70709,3.92642,-2.48598,-0.479465,0.875321,-2.03681,17.2683
0.1,-1.70709,3.05426,-2.01804,-0.492612,0.833723,-1.76196,18.2378
0.1,-1.70709,3.46515,-1.90741,-0.447563,0.901436,-2.18747,17.8832
0.1,-1.70709,3.94461,-2.03956,-0.439258,0.950285,-2.5174,17.4154
0.1,-1.70709,2.98873,-1.54557,-0.482171,0.895795,-2.17394,18.4811
0.1,-1.70709,3.40826,-1.52001,-0.431078,0.958716,-2.57329,18.0327
0.1,-1.70709,3.94033,-1.56447,-0.452759,0.995987,-2.956,17.5986
0.1,-1.70709,2.9602,-0.997766,-0.435693,0.998618,-2.89081,18.5644
0.1,-1.70709,3.45989,-1.07523,-0.396961,1.0451,-3.28217,18.0537
0.1,-1.70709,4.00515,-0.9677,-0.4935,1.08753,-3.85528,17.7388
0.1,-1.70709,2.95968,-0.430273,-0.42297,1.14629,-4.40186,18.7189
0.1,-1.70709,3.47584,-0.504018,-0.389066,1.16269,-4.60416,18.1795
