v0, k0, x, y, yaw, km, kf, sf
0,-1.08709,0.999058,1.99471,-0.457116,0.161531,-0.291213,3.25262
0,-1.08709,1.48168,2.00534,-0.612737,0.196858,-0.298512,3.60969
0,-1.08709,1.01148,-3.46633,-2.35186,0.144762,-0.177177,4.86745
0,-1.08709,1.48143,-2.48461,-2.07747,0.0574269,-0.137265,4.00932
0,-1.08709,2.03044,-2.46888,-1.95555,0.108212,-0.165555,4.28246
0,-1.08709,1.50945,-1.95818,-1.96693,0.0119309,-0.120799,3.64469
0,-1.08709,2.46417,-2.03662,-1.74777,0.122471,-0.17392,4.27216
0,-1.08709,-0.477802,-1.47543,-2.93644,0.38033,-0.481987,1.82763
0,-1.08709,-0.0163167,-1.45644,-2.60741,0.433877,-0.538633,1.71989
0,-1.08709,-1.48162,-1.00095,2.72209,0.307956,-0.377713,2.18644
0,-1.08709,-0.445147,-0.980478,-3.13351,0.177282,-0.433252,1.25276
0,-1.08709,-0.0133734,-0.990344,-2.62376,0.249355,-0.513584,1.09671
0,-1.08709,0.542808,-1.00251,-2.05213,0.497855,-0.65445,1.2724
0,-1.08709,1.97817,-1.01101,-1.52446,0.00385887,-0.126981,3.35789
0,-1.08709,-1.48457,-0.519764,2.43278,0.199104,-0.32217,1.92768
0,-1.08709,-0.987477,-0.512001,2.56591,0.0547035,-0.275496,1.43475
0,-1.08709,-0.504634,-0.4625,2.93663,-0.194219,-0.164313,0.950451
0,-1.08709,-0.0361253,-0.523893,-2.53359,-0.192087,-0.300625,0.637061
0,-1.08709,2.47871,-0.533244,-1.26376,0.0638211,-0.155542,3.56392
0,-1.08709,3.00187,-0.485719,-1.22692,0.146734,-0.195892,4.10404
0,-1.08709,-1.92069,0.0179427,2.12445,0.249795,-0.314665,2.42417
0,-1.08709,-1.50255,-0.0175003,2.06357,0.13766,-0.28187,1.93021
0,-1.08709,-0.972043,0.00633516,2.06879,-0.0608575,-0.197424,1.4449
0,-1.08709,2.99848,0.0448253,-1.06691,0.158443,-0.20591,4.07242
0,-1.08709,-1.94711,0.419921,1.93507,0.243503,-0.30202,2.55733
0,-1.08709,-1.49378,0.472564,1.78312,0.120834,-0.253749,2.07748
0,-1.08709,-1.00796,0.481587,1.6348,-0.0318505,-0.186505,1.70557
0,-1.08709,1.96532,0.549562,-0.797853,0.0250854,-0.152029,3.07034
0,-1.08709,2.91258,0.520678,-0.845327,0.165728,-0.20715,4.02994
0,-1.08709,-1.97976,0.94335,1.65463,0.296867,-0.323936,3.08592
0,-1.08709,-1.47321,0.915849,1.59803,0.135487,-0.238463,2.29885
0,-1.08709,-1.02007,0.973191,1.3898,0.0316514,-0.184779,2.04346
0,-1.08709,-0.468749,0.943794,0.980316,-0.0912813,-0.145441,1.83916
0,-1.08709,1.43934,0.994062,-0.442496,-0.00342277,-0.146267,2.76758
0,-1.08709,2.49423,0.970401,-0.675053,0.131298,-0.195669,3.64343
0,-1.08709,-1.49295,1.45868,1.31769,0.206783,-0.275017,2.7673
0,-1.08709,-0.997535,1.46838,1.12028,0.113103,-0.226165,2.44659
0,-1.08709,-0.0100968,1.49001,0.519806,0.00721095,-0.171583,2.33948
0,-1.08709,0.979251,1.50307,-0.0635349,0.0316924,-0.168471,2.72875
0,-1.08709,1.44727,1.45691,-0.169984,0.0552612,-0.158669,2.96859
0,-1.08709,1.97732,1.52327,-0.418587,0.127577,-0.202363,3.43086
0,-1.08709,-1.05026,1.95475,0.996224,0.209682,-0.270983,2.99879
0,-1.08709,-0.524607,1.98411,0.756173,0.145947,-0.234639,2.80096
0,-1.08709,-0.0479693,1.96738,0.507198,0.111665,-0.218344,2.76752
0,-1.08709,0.477857,1.99948,0.268259,0.1049,-0.204853,2.89016
0,-1.08709,0.953779,2.01919,0.0576988,0.121868,-0.209308,3.1036
0,-1.08709,1.44654,2.0081,-0.130562,0.150526,-0.218525,3.39075
0,-1.08709,-0.00194184,2.46734,0.508327,0.220674,-0.26294,3.43581
0,-1.08709,0.411422,2.49091,0.342578,0.216428,-0.257924,3.52654
0,-1.08709,0.548261,-3.47666,-1.95699,0.0852963,-0.0952395,4.55924
0,-1.08709,1.03652,-3.49177,-1.85204,0.117642,-0.116655,4.74029
0,-1.08709,0.984134,-2.99581,-1.79475,0.0444856,-0.0734351,4.15586
0,-1.08709,1.439,-2.98015,-1.52505,0.067295,-0.0728576,4.27187
0,-1.08709,2.03803,-2.93714,-1.53181,0.139549,-0.131694,4.72034
0,-1.08709,1.49369,-2.49885,-1.57959,0.0258885,-0.0660276,3.90202
0,-1.08709,2.02776,-2.47092,-1.4396,0.0764111,-0.0961714,4.15869
0,-1.08709,1.47148,-1.97072,-1.46951,-0.0291248,-0.0387747,3.51732
0,-1.08709,2.51091,-1.97501,-1.21925,0.0933232,-0.10729,4.14836
0,-1.08709,-0.45483,-1.49764,-2.42429,0.344184,-0.341294,1.80362
0,-1.08709,-0.0122881,-1.46584,-2.10712,0.388095,-0.3792,1.68311
0,-1.08709,1.50433,-1.487,-1.33127,-0.0717592,-0.0226728,3.21514
0,-1.08709,3.01714,-1.42058,-1.00649,0.147541,-0.141432,4.42618
0,-1.08709,-1.49287,-1.00189,-3.02423,0.268979,-0.246609,2.15556
0,-1.08709,-0.991237,-1.00128,-2.86287,0.167872,-0.199608,1.61559
0,-1.08709,-0.473582,-1.00942,-2.59006,0.120109,-0.210245,1.25003
0,-1.08709,0.00223776,-0.989871,-2.11738,0.187082,-0.287572,1.06714
0,-1.08709,0.583087,-1.00969,-1.58867,0.468631,-0.491302,1.29297
0,-1.08709,2.99317,-1.02212,-0.877227,0.118561,-0.123582,4.12299
0,-1.08709,-1.45288,-0.497172,2.84925,0.1478,-0.198367,1.84993
0,-1.08709,-0.92867,-0.467268,-3.13417,-0.055869,-0.0306923,1.32715
0,-1.08709,-0.447375,-0.471497,-2.80005,-0.305622,0.11797,0.879637
0,-1.08709,-0.0416967,-0.516932,-2.13041,-0.314006,0.0510982,0.611318
0,-1.08709,2.48361,-0.519162,-0.744025,0.0282282,-0.0744053,3.45624
0,-1.08709,3.00966,-0.415636,-0.716631,0.11637,-0.127605,3.9745
0,-1.08709,-1.42383,0.0213807,2.5115,0.0653386,-0.137173,1.8164
0,-1.08709,-0.986216,0.00114539,2.59062,-0.121287,-0.0107489,1.40933
0,-1.08709,2.49659,-0.0231509,-0.554308,0.0366037,-0.0812956,3.39376
0,-1.08709,2.97368,-0.00749842,-0.554181,0.115884,-0.125096,3.89154
